Gene	Symbol	NormalTranscript	TumorTranscript iLoops	Domain	Disorder	Anchor	PTM
6546	SLC8A1	uc002rsa.2	uc002rrz.2	True	False	False	False	False
6545	SLC7A4	uc002zud.2	uc002zue.2	False	False	False	False	False
6545	SLC7A4	uc002zue.2	uc002zud.2	False	False	False	False	False
59338	PLEKHA1	uc001lgg.1	uc001lge.1	False	False	False	False	False
25936	NSL1	uc001hjn.2	uc001hjm.2	False	False	True	True	False
10212	DDX39	uc002myo.2	uc010xnp.1	False	False	False	False	False
10219	KLRG1	uc001qvg.2	uc001qvh.2	False	False	False	False	False
7059	THBS3	uc001fix.2	uc010pfu.1	False	False	False	True	False
7050	TGIF1	uc002kly.2	uc002klw.2	False	False	False	False	False
7050	TGIF1	uc002kly.2	uc002kmb.2	False	False	True	True	False
54751	FBLIM1	uc001axe.1	uc001axi.1	False	False	True	True	True
54756	IL17RD	uc003dik.2	uc003dil.2	False	False	True	False	False
8148	TAF15	uc002hkd.2	uc002hkc.2	True	False	True	True	False
8148	TAF15	uc002hkc.2	uc002hkd.2	True	False	True	True	False
8634	RTCD1	uc001dtc.2	uc001dtd.2	False	False	False	False	False
548645	DNAJC25	uc004bfm.2	uc004bfl.2	True	True	True	False	True
374882	TMEM205	uc002mrb.2	uc002mrc.2	False	False	False	False	False
54737	MPHOSPH8	uc001umh.2	uc001umg.2	False	False	True	False	False
56180	MOSPD1	uc004eyb.2	uc004eya.2	False	False	False	False	False
22796	COG2	uc001htw.2	uc001htx.2	False	False	False	False	False
124995	MRPL10	uc002ilz.2	uc002ily.2	False	False	True	True	False
54960	GEMIN8	uc004cwc.2	uc004cwd.2	False	False	False	False	False
55357	TBC1D2	uc011lvb.1	uc004ayp.2	True	True	True	True	True
55357	TBC1D2	uc011lvb.1	uc004ayr.2	True	True	True	True	True
114769	CARD16	uc001pip.1	uc001pio.1	False	False	True	False	False
51755	CDK12	uc010cvv.2	uc002hrw.3	False	False	True	True	False
51755	CDK12	uc002hrw.3	uc010cvv.2	False	False	True	True	False
23141	ANKLE2	uc001ukx.2	uc009zyw.1	False	True	True	True	True
9069	CLDN12	uc003ukr.2	uc003uks.2	False	False	False	False	False
1802	DPH2	uc001ckz.2	uc001cla.2	False	False	True	True	False
10078	TSSC4	uc001lwk.2	uc001lwl.2	False	False	False	False	False
10078	TSSC4	uc001lwk.2	uc001lwi.2	False	False	True	True	False
9217	VAPB	uc002xza.2	uc002xzc.2	True	False	True	True	False
9214	FAIM3	uc001hey.2	uc010psb.1	False	False	False	False	False
9214	FAIM3	uc001hey.2	uc010prz.1	True	True	True	False	False
54867	TMEM214	uc002ria.3	uc002rib.3	False	False	False	False	False
5737	PTGFR	uc001din.2	uc001dim.2	True	False	True	False	False
11319	ECD	uc001jtn.2	uc009xqy.2	False	False	True	False	False
118426	LOH12CR1	uc001ral.2	uc009zhu.2	False	False	True	True	False
11316	COPE	uc002nkk.2	uc002nkm.2	False	False	False	False	False
11314	CD300A	uc002jkv.2	uc010dfs.2	True	True	False	True	True
11314	CD300A	uc002jkv.2	uc002jkw.2	True	True	False	False	True
23589	CARHSP1	uc002czi.1	uc002czh.1	False	False	False	False	False
51012	SLMO2	uc002yam.2	uc010zzv.1	False	False	False	False	False
4176	MCM7	uc003usv.1	uc003usw.1	True	True	True	False	False
64837	KLC2	uc001ohc.2	uc001ohd.2	False	False	True	True	False
4173	MCM4	uc003xqk.1	uc003xql.1	False	False	False	False	False
4179	CD46	uc001hgm.2	uc001hgg.2	True	False	True	False	False
4179	CD46	uc001hgm.2	uc001hgh.2	False	False	True	False	False
63922	CHTF18	uc002cke.3	uc002ckf.3	False	False	True	True	False
57146	TMEM159	uc002dif.3	uc002dih.3	False	False	False	False	False
57631	LRCH2	uc010nqe.2	uc004epz.2	False	False	True	False	False
57631	LRCH2	uc004epz.2	uc010nqe.2	False	False	True	False	False
10099	TSPAN3	uc002bcj.2	uc010ump.1	False	False	False	False	False
7170	TPM3	uc001fea.1	uc001fec.1	False	False	True	True	False
51075	TMX2	uc001nlc.1	uc001nle.1	False	False	False	False	False
1962	EHHADH	uc003fpf.2	uc011brs.1	True	False	False	False	False
440515	ZNF506	uc010eci.2	uc002noh.3	False	False	False	False	False
6878	TAF6	uc003utk.2	uc003uti.2	False	False	False	False	False
6878	TAF6	uc003utk.2	uc003utl.2	False	False	True	False	False
6877	TAF5	uc001kwv.2	uc010qqq.1	True	True	False	False	False
57820	CCNB1IP1	uc001vwz.2	uc001vwy.2	False	False	False	False	False
5467	PPARD	uc003okm.2	uc011dtc.1	True	True	False	False	True
5467	PPARD	uc003okm.2	uc011dtb.1	True	False	True	True	False
6605	SMARCE1	uc002hux.2	uc010wfh.1	False	False	True	True	False
23484	LEPROTL1	uc003xhw.3	uc003xhx.2	False	False	True	True	False
51114	ZDHHC9	uc004euw.2	uc004euv.2	False	False	False	False	False
1234	CCR5	uc003cpo.3	uc010hjd.2	False	False	False	False	False
80352	RNF39	uc003npe.2	uc003npd.2	True	True	True	True	False
8284	KDM5D	uc004fug.2	uc010nwy.2	False	False	False	True	True
5718	PSMD12	uc002jfy.2	uc002jga.2	False	False	False	False	False
5720	PSME1	uc001wmg.2	uc001wmh.2	False	False	True	False	False
25970	SH2B1	uc002drk.2	uc002drj.2	False	False	True	True	False
6508	SLC4A3	uc002vmp.3	uc002vmo.3	False	False	True	True	False
6500	SKP1	uc003kzc.3	uc003kzd.3	False	False	True	False	False
196483	FAM86A	uc002cyo.2	uc002cyp.2	False	False	False	False	False
10234	LRRC17	uc003vau.2	uc003vat.2	True	False	True	True	True
10239	AP3S2	uc002boq.3	uc002bos.3	False	True	True	True	False
9019	MPZL1	uc001geo.2	uc001geq.2	True	True	True	True	True
9019	MPZL1	uc001geq.2	uc001geo.2	True	True	True	True	True
49854	ZNF295	uc002yzy.3	uc002yzz.3	False	True	True	True	False
84902	CCDC123	uc002nty.2	uc002ntx.2	False	False	True	True	False
160622	GRASP	uc001rzo.1	uc001rzp.1	True	False	True	True	False
26099	C1orf144	uc001ayk.3	uc001ayi.3	False	False	True	True	False
26099	C1orf144	uc001aym.3	uc001ayi.3	False	False	True	True	False
26099	C1orf144	uc001ayi.3	uc001ayk.3	False	False	True	True	False
11030	RBPMS	uc003xie.1	uc003xid.1	True	False	True	False	False
26000	TBC1D10B	uc002dxu.2	uc002dxt.2	False	True	True	True	True
10420	TESK2	uc001cns.1	uc009vxr.1	True	True	False	True	False
7372	UMPS	uc003ehl.3	uc003ehn.3	True	True	False	False	False
554	AVPR2	uc004fjh.3	uc004fji.2	True	False	True	False	False
10055	SAE1	uc002pgd.2	uc010ekx.2	False	False	False	False	False
84811	BUD13	uc001ppn.2	uc001ppo.2	False	False	True	True	True
2048	EPHB2	uc001bgf.2	uc001bge.2	False	False	False	False	False
1073	CFL2	uc001wsh.3	uc010tpn.1	False	False	True	False	False
1073	CFL2	uc001wsh.3	uc001wsg.3	False	False	True	False	False
64343	AZI2	uc003ceb.2	uc003ceg.2	False	True	True	True	False
2592	GALT	uc003zve.2	uc003zvf.2	True	False	True	True	False
9213	XPR1	uc001goi.2	uc009wxn.2	False	False	False	False	False
6047	RNF4	uc003gfb.2	uc010icj.2	True	True	True	False	True
6049	RNF6	uc001uqp.2	uc010aak.2	False	False	False	False	False
54496	PRMT7	uc002evy.1	uc010vlg.1	True	True	False	False	False
54494	C11orf71	uc001pou.3	uc001pot.1	False	False	False	False	False
54498	SMOX	uc002wkl.1	uc002wkk.1	True	False	True	True	False
1909	EDNRA	uc003iky.2	uc010ipg.1	True	False	False	False	False
3290	HSD11B1	uc001hhk.2	uc001hhj.2	False	False	False	False	False
54677	CROT	uc003uit.2	uc003uis.3	True	False	True	True	False
54675	CRLS1	uc002wmn.3	uc010gbr.2	False	False	True	False	False
5711	PSMD5	uc004bko.2	uc011lye.1	False	False	False	False	False
127602	DNAH14	uc001hov.3	uc001how.2	True	True	True	True	False
10205	MPZL2	uc001psn.2	uc001pso.2	False	False	False	False	False
2273	FHL1	uc004ezp.2	uc011mwa.1	False	False	True	False	False
27102	EIF2AK1	uc003spp.2	uc003spq.2	False	False	False	False	False
84632	AFAP1L2	uc001lbn.2	uc001lbo.2	False	False	True	False	False
83940	TATDN1	uc003yrd.2	uc010mdm.2	True	False	False	False	False
83943	IMMP2L	uc010ljr.1	uc003vfq.1	False	False	False	False	False
252969	NEIL2	uc003wue.2	uc011kxd.1	True	True	True	True	True
252969	NEIL2	uc003wug.2	uc011kxd.1	True	True	True	True	True
252969	NEIL2	uc003wue.2	uc003wuf.2	True	True	True	True	True
51308	REEP2	uc003lda.2	uc003lcz.2	False	False	False	False	False
54516	MTRF1L	uc003qpl.3	uc003qpk.3	False	False	False	False	False
54516	MTRF1L	uc003qpj.3	uc003qpi.3	True	False	True	False	False
3091	HIF1A	uc001xfq.2	uc001xfr.2	False	True	True	True	False
51334	PRR16	uc003ksq.2	uc003ksr.2	False	False	True	True	False
54843	SYTL2	uc010rti.1	uc010rte.1	True	True	True	True	True
9015	TAF1A	uc001hnj.2	uc001hnk.2	False	False	True	False	False
4739	NEDD9	uc003mzv.2	uc003mzx.2	True	True	True	True	True
10235	RASGRP2	uc009ypv.2	uc009ypu.2	False	False	False	False	False
83759	RBM4B	uc001ojb.2	uc001oja.2	False	False	False	False	False
8799	PEX11B	uc001eny.1	uc010oyu.1	False	False	True	False	False
2040	STOM	uc004blh.2	uc004bli.2	False	True	False	False	False
55183	RIF1	uc002txm.2	uc002txl.2	False	False	True	True	False
2346	FOLH1	uc001ngy.2	uc009yma.2	True	True	False	False	False
2346	FOLH1	uc001ngy.2	uc009ylz.2	True	False	False	False	False
80254	CEP63	uc003eqm.2	uc003eql.1	False	False	True	False	False
80254	CEP63	uc003eqn.1	uc003eql.1	False	False	True	True	False
80256	KIAA1539	uc003zwo.2	uc003zwn.2	False	False	True	True	False
90416	C15orf57	uc001zmc.1	uc001zmb.1	False	False	False	False	False
117283	IP6K3	uc003ofb.2	uc010jvf.2	False	False	False	False	False
124565	SLC38A10	uc002jzz.1	uc002kab.2	False	False	True	True	False
51444	RNF138	uc002kxg.2	uc002kxh.2	False	True	False	True	True
6324	SCN1B	uc002nxp.2	uc002nxo.1	False	False	True	False	False
10446	LRRN2	uc001hbf.1	uc001hbe.1	False	False	False	False	False
309	ANXA6	uc003ltl.1	uc011dcp.1	False	False	True	False	False
7295	TXN	uc004bep.1	uc004beq.1	True	False	False	False	True
302	ANXA2	uc002agk.2	uc002agm.2	False	False	True	False	False
130557	ZNF513	uc002rkk.2	uc002rkj.2	False	False	True	True	True
28511	NKIRAS2	uc002hyr.2	uc010wge.1	True	False	False	True	True
28511	NKIRAS2	uc002hyr.2	uc002hyq.2	False	False	False	False	False
28511	NKIRAS2	uc002hyr.2	uc010wgd.1	True	True	True	True	True
51421	AMOTL2	uc003eqg.1	uc003eqf.2	False	False	True	True	False
7704	ZBTB16	uc001pop.2	uc001poq.2	False	False	False	False	False
79652	TMEM204	uc002cmd.2	uc002cmc.2	False	False	False	False	False
79652	TMEM204	uc002cmd.2	uc010brr.1	False	False	False	False	False
23403	FBXO46	uc002pcz.2	uc002pcy.2	False	False	False	False	False
23403	FBXO46	uc002pcy.2	uc002pcz.2	False	False	False	False	False
5716	PSMD10	uc004enp.1	uc004enq.1	True	True	True	True	True
60684	C4orf41	uc003ivx.2	uc010isc.2	False	True	True	False	False
10193	RNF41	uc001skf.1	uc001skg.1	False	False	False	False	False
54477	PLEKHA5	uc001reb.2	uc001rdz.3	True	True	True	True	True
6729	SRP54	uc001wso.2	uc010tpp.1	True	True	True	False	False
162963	ZNF610	uc002pyy.3	uc002pza.2	False	False	False	False	False
162963	ZNF610	uc002pyy.3	uc002pyz.3	False	False	False	False	False
162963	ZNF610	uc002pyy.3	uc002pyx.3	False	False	False	False	False
116068	LYSMD3	uc003kjr.2	uc010jaz.1	False	True	True	True	False
7391	USF1	uc001fxi.2	uc001fxj.2	True	False	True	True	False
95681	TSGA14	uc003vpz.2	uc003vpy.2	True	True	True	True	True
95681	TSGA14	uc003vpz.2	uc011kpg.1	True	False	True	True	False
5192	PEX10	uc001ajh.2	uc001ajg.2	False	False	False	False	False
10482	NXF1	uc001nvg.1	uc001nvf.1	True	True	True	True	True
10487	CAP1	uc001cfa.3	uc001cey.3	False	False	False	False	False
10487	CAP1	uc001cez.3	uc001cey.3	False	False	False	False	False
10487	CAP1	uc001cez.3	uc001cfa.3	False	False	False	False	False
10487	CAP1	uc001cey.3	uc001cez.3	False	False	False	False	False
8650	NUMB	uc001xnz.1	uc010ttz.1	True	True	True	True	True
8650	NUMB	uc001xnz.1	uc010arp.1	False	True	True	True	False
51566	ARMCX3	uc004eia.1	uc004eic.1	False	False	False	False	False
51566	ARMCX3	uc004eia.1	uc004eib.1	False	False	False	False	False
93210	PGAP3	uc002hsj.2	uc002hsk.2	False	False	False	False	False
25814	ATXN10	uc003bgm.1	uc011aqt.1	False	False	False	False	False
4710	NDUFB4	uc003edu.2	uc003edt.2	False	False	False	False	False
9609	RAB36	uc002zwv.1	uc010gtw.1	True	False	False	False	False
4711	NDUFB5	uc003fkc.2	uc003fke.2	False	False	False	False	False
1355	COX15	uc001kqb.3	uc001kqc.3	False	False	False	False	False
7376	NR1H2	uc010enw.2	uc002psa.3	True	True	False	False	True
7375	USP4	uc003cwq.2	uc003cwr.2	False	False	True	True	True
7374	UNG	uc001toa.1	uc001tnz.1	False	False	True	True	False
6678	SPARC	uc003lui.2	uc003luh.2	False	False	False	False	False
84962	JUB	uc001whz.2	uc001why.2	True	True	True	True	True
10801	SEPT9	uc002jts.3	uc010wtl.1	False	False	True	True	False
26233	FBXL6	uc003zcb.2	uc003zca.2	True	False	False	False	False
11143	MYST2	uc002ipm.2	uc010wma.1	False	False	True	True	False
10809	STARD10	uc001osy.2	uc001osz.3	False	False	False	False	False
10800	CYSLTR1	uc004edb.2	uc010nmb.2	False	False	False	False	False
2289	FKBP5	uc003okx.2	uc003oky.2	False	False	False	False	False
151050	C2orf67	uc002vds.2	uc002vdt.2	False	False	True	False	False
6387	CXCL12	uc001jbi.2	uc001jbh.2	False	False	True	False	True
6387	CXCL12	uc001jbi.2	uc001jbf.2	False	False	False	False	False
57136	C20orf3	uc002wty.2	uc010zsw.1	False	False	True	False	False
7818	DAP3	uc001flq.2	uc010pgl.1	False	False	True	True	False
7818	DAP3	uc001flr.2	uc010pgl.1	False	False	True	True	False
114984	FLYWCH2	uc002csa.2	uc010uwj.1	False	False	False	False	False
26273	FBXO3	uc001muz.2	uc001mvb.1	False	True	True	True	True
26271	FBXO5	uc003qph.2	uc003qpg.2	False	False	True	False	False
201973	CCDC111	uc003iwk.2	uc003iwl.2	False	False	False	False	False
201973	CCDC111	uc003iwk.2	uc003iwj.2	False	False	False	False	False
9372	ZFYVE9	uc001cto.2	uc001ctp.2	False	True	True	True	False
27101	CACYBP	uc001gkj.1	uc001gki.1	True	True	True	False	False
60491	NIF3L1	uc002uwm.2	uc002uwl.2	False	False	True	False	False
60492	CCDC90B	uc001pae.2	uc001paf.2	False	False	True	True	False
9641	IKBKE	uc001hdz.1	uc001hea.1	True	False	True	False	False
9185	REPS2	uc004cxv.1	uc004cxw.1	False	False	True	False	False
55684	C9orf86	uc004cji.1	uc010nbr.1	True	False	True	True	False
55684	C9orf86	uc004cji.1	uc004cjh.2	True	False	True	True	True
80709	AKNA	uc004bir.3	uc004bin.3	False	True	True	True	False
80709	AKNA	uc004bir.3	uc004bio.3	False	False	True	True	False
1479	CSTF3	uc001muh.2	uc001mui.2	True	True	True	True	False
56267	CCBL2	uc001dmp.2	uc001dmq.2	False	False	False	False	False
9275	BCL7B	uc003tyf.1	uc003tyg.1	False	False	True	True	False
7812	CSDE1	uc001efl.2	uc009wgv.2	False	False	True	False	False
7812	CSDE1	uc001efl.2	uc001efn.2	False	False	False	False	False
93973	ACTR8	uc003dhd.2	uc003dhb.2	True	False	True	True	False
93973	ACTR8	uc003dhd.2	uc003dhc.2	False	False	True	True	False
8407	TAGLN2	uc001fun.1	uc001fum.1	False	False	False	False	False
9818	NUPL1	uc001uqi.2	uc001uqj.2	False	False	False	False	False
9818	NUPL1	uc001uqi.2	uc001uqg.1	True	False	True	True	False
8480	RAE1	uc002xyg.2	uc002xyh.2	False	False	False	False	False
55219	TMEM57	uc001bkk.2	uc009vrv.2	False	False	True	True	False
55216	C11orf57	uc001pmt.3	uc001pmv.3	False	False	True	False	False
55216	C11orf57	uc001pmw.3	uc001pmv.3	False	False	True	False	False
256987	SERINC5	uc011ctj.1	uc003kgm.2	False	False	False	False	False
6342	SCP2	uc001cur.1	uc010ono.1	True	False	True	False	False
6342	SCP2	uc001cur.1	uc009vzi.1	True	True	False	False	False
6342	SCP2	uc001cur.1	uc001cuu.1	True	True	True	False	False
3932	LCK	uc001bux.2	uc001buz.2	True	False	False	False	False
4150	MAZ	uc010vdx.1	uc002dty.2	False	False	True	True	False
29893	PSMC3IP	uc002iai.2	uc002iak.2	False	False	False	False	False
84002	B3GNT5	uc003flk.2	uc003flm.2	False	False	False	False	False
84002	B3GNT5	uc003flk.2	uc003fll.2	False	False	False	False	False
1024	CDK8	uc001uqr.1	uc001uqs.1	True	False	True	False	False
79172	CENPO	uc002rfp.1	uc002rfq.1	False	False	True	True	False
8991	SELENBP1	uc001exx.2	uc010pcz.1	False	False	False	False	False
8991	SELENBP1	uc001exx.2	uc001eya.2	False	False	True	True	False
728689	EIF3CL	uc002dpi.3	uc010byb.2	False	False	False	False	False
84181	CHD6	uc002xka.1	uc002xkc.2	True	True	True	True	True
842	CASP9	uc001awn.2	uc001awo.2	True	False	False	True	True
55288	RHOT1	uc002hgz.2	uc010wby.1	True	False	False	False	False
10273	STUB1	uc002cit.2	uc002ciu.2	True	False	True	True	True
10278	EFS	uc001wjo.2	uc001wjp.2	True	True	True	True	True
84254	CAMKK1	uc002fwt.2	uc002fwu.2	False	False	False	False	False
22898	DENND3	uc003yvy.2	uc003ywa.1	True	True	True	True	True
411	ARSB	uc003kfq.2	uc003kfr.3	True	False	True	True	False
717	C2	uc003nyf.2	uc011dop.1	True	True	False	True	True
10922	FASTK	uc003wix.1	uc003wiy.1	False	False	True	True	False
10298	PAK4	uc002okl.1	uc002oko.1	False	False	True	True	False
10298	PAK4	uc002okp.1	uc002oko.1	False	False	True	True	False
64834	ELOVL1	uc001cjb.2	uc001cja.2	False	False	False	False	False
64834	ELOVL1	uc001cjb.2	uc010okh.1	False	False	False	False	False
1066	CES1	uc002eim.2	uc002eil.2	False	False	False	False	False
1066	CES1	uc002eil.2	uc002eim.2	False	False	False	False	False
55135	WRAP53	uc002gip.2	uc010vuh.1	False	False	False	False	False
55135	WRAP53	uc002gir.2	uc010vuh.1	False	False	False	False	False
55741	EDEM2	uc002xbo.2	uc002xbq.2	True	False	False	False	False
388324	INCA1	uc002gak.2	uc002gam.2	False	False	True	True	False
3140	MR1	uc001gos.1	uc001goq.1	True	True	False	False	True
3140	MR1	uc001goq.1	uc001gor.1	True	False	False	False	False
80014	WWC2	uc010irx.2	uc003ivo.3	True	True	True	True	True
8209	C21orf33	uc002zec.3	uc002zed.3	True	True	False	False	False
7629	ZNF76	uc003oki.1	uc003okj.1	False	False	True	False	False
114904	C1QTNF6	uc003aqy.1	uc003aqx.1	False	False	False	False	False
114907	FBXO32	uc003yqr.2	uc010mdk.2	False	False	False	False	False
23005	MAPKBP1	uc001zoj.3	uc010bcj.2	True	True	True	True	True
80324	PUS1	uc001ujg.2	uc001ujh.2	False	False	False	False	False
84447	SYVN1	uc001odc.2	uc009yqc.2	False	False	False	False	False
84447	SYVN1	uc001odb.2	uc009yqc.2	False	False	True	True	False
84446	BRSK1	uc002qkf.2	uc002qkg.2	False	False	True	True	False
10730	YME1L1	uc001itj.2	uc010qdl.1	False	False	False	False	False
8805	TRIM24	uc003vuc.2	uc003vub.2	False	False	True	True	True
9367	RAB9A	uc004cvm.2	uc010neh.2	False	False	False	False	False
83719	YPEL3	uc002dwm.2	uc002dwl.2	False	False	False	False	False
57326	PBXIP1	uc001ffr.2	uc001ffs.2	False	False	True	True	False
994	CDC25B	uc002wjn.2	uc002wjo.2	False	False	True	True	False
991	CDC20	uc001cix.2	uc001ciy.2	False	False	False	False	False
10058	ABCB6	uc002vkc.1	uc010fwe.1	False	False	True	False	False
10057	ABCC5	uc003fmh.2	uc010hxn.2	False	False	False	False	False
10057	ABCC5	uc003fmg.2	uc010hxn.2	True	True	True	True	True
54849	DEF8	uc010vpr.1	uc010vpq.1	False	False	True	True	False
84928	TMEM209	uc003vpn.2	uc010lmc.1	False	False	False	False	False
26586	CKAP2	uc001vgu.2	uc001vgv.2	False	False	True	False	False
50650	ARHGEF3	uc003dig.2	uc010hmy.1	True	False	True	True	False
3614	IMPDH1	uc011kol.1	uc003vmt.2	True	False	False	False	False
90417	C15orf23	uc001zll.2	uc001zlo.2	False	False	True	True	False
80347	COASY	uc002iad.2	uc002iac.2	False	False	False	False	False
80344	DCAF11	uc001wmd.2	uc001wmb.3	False	False	False	True	False
80344	DCAF11	uc001wlw.2	uc001wmb.3	False	False	False	True	False
80344	DCAF11	uc001wlv.2	uc001wmb.3	False	False	False	True	False
6837	MED22	uc004cdd.2	uc004cdc.2	False	False	True	True	False
10557	RPP38	uc009xjm.2	uc001inx.3	False	False	False	False	False
10554	AGPAT1	uc003oae.2	uc003oaf.2	False	False	False	False	False
57863	CADM3	uc001ftl.2	uc001ftk.2	True	False	False	False	False
10559	SLC35A1	uc011dzj.1	uc010kbx.2	False	False	False	False	False
10914	PAPOLA	uc001yfq.2	uc001yfp.2	True	True	True	True	False
51716	CES4	uc002eik.2	uc010cce.2	False	False	False	False	False
51246	SHISA5	uc003ctp.1	uc003ctt.2	False	False	True	True	False
8773	SNAP23	uc001zpz.1	uc001zqa.1	False	True	True	True	False
8773	SNAP23	uc001zqa.1	uc001zpz.1	False	True	True	True	False
253190	SERHL2	uc003bcr.2	uc010gyz.2	True	False	False	False	False
56904	SH3GLB2	uc004bwv.2	uc004bwx.1	False	False	False	False	False
285175	UNC80	uc010zjd.1	uc002vdj.1	False	False	True	True	False
22854	NTNG1	uc001dvc.3	uc001dvd.1	False	False	True	False	True
78987	CRELD1	uc003bug.2	uc003bui.2	False	False	False	False	False
78987	CRELD1	uc003bug.2	uc003buf.2	False	False	True	True	False
78987	CRELD1	uc003bug.2	uc003buh.2	False	False	False	False	False
5155	PDGFB	uc003axe.2	uc003axf.2	False	False	True	True	False
112	ADCY6	uc001rsj.3	uc001rsi.3	False	False	False	False	False
53834	FGFRL1	uc003gcg.2	uc003gcf.2	False	False	False	False	False
53834	FGFRL1	uc003gcg.2	uc003gce.2	False	False	False	False	False
2313	FLI1	uc010sbu.1	uc010sbt.1	False	True	True	True	True
2313	FLI1	uc010sbu.1	uc010sbv.1	False	False	True	True	False
4139	MARK1	uc001hmn.3	uc001hmm.3	True	False	True	False	False
7272	TTK	uc003pjc.2	uc003pjb.3	False	False	True	False	False
7272	TTK	uc003pjb.3	uc003pjc.2	False	False	True	False	False
8828	NRP2	uc002vax.2	uc002vay.2	False	False	True	False	False
8828	NRP2	uc002vax.2	uc002vaw.2	False	False	False	False	False
8829	NRP1	uc001iwx.3	uc001iwz.2	True	True	True	True	False
26040	SETBP1	uc010dni.2	uc002lay.2	False	False	True	True	False
5638	PRRG1	uc004ddo.2	uc004ddn.2	False	False	False	False	False
9014	TAF1B	uc002qzz.2	uc010exd.2	False	True	True	True	False
51303	FKBP11	uc001rsp.2	uc010smb.1	True	False	True	False	True
2261	FGFR3	uc003gdu.2	uc003gds.3	True	True	False	True	True
54840	APTX	uc003zry.2	uc003zrr.2	True	False	False	True	False
54840	APTX	uc003zry.2	uc003zrl.2	True	False	True	True	False
54841	BIVM	uc001vps.2	uc010agc.2	False	False	True	True	False
