uc010pwa.1	ENSP00000355632
uc002rap.2	ENSP00000263837
uc011ihx.1	ENSP00000365884
uc001zyb.2	ENSP00000220429
uc010uxp.1	ENSP00000465860
uc002itv.3	ENSP00000340363
uc001etx.2	ENSP00000462389
uc011lhc.1	ENSP00000429395
uc010ycz.1	ENSP00000414324
uc010wnd.1	ENSP00000441242
uc003jvw.2	ENSP00000426795
uc001zte.1	ENSP00000249714
uc004ely.2	ENSP00000472672
uc004cxc.1	ENSP00000369699
uc003vle.2	ENSP00000345849
uc001rbx.2	ENSP00000445955
uc001tzy.2	ENSP00000445944
uc003cby.2	ENSP00000404562
uc003ypm.2	ENSP00000384289
uc001dyu.2	ENSP00000358817
uc003dyc.2	ENSP00000377500
uc001liw.3	ENSP00000357775
uc002mmx.1	ENSP00000253109
uc002jge.2	ENSP00000334351
uc010xhk.1	ENSP00000215531
uc003omh.2	ENSP00000229812
uc010zwc.1	ENSP00000362420
uc003vcl.2	ENSP00000417888
uc003hcb.2	ENSP00000337330
uc002prp.1	ENSP00000293405
uc011ims.1	ENSP00000372813
uc001bjr.2	ENSP00000382800
uc010qry.1	ENSP00000446135
uc010bqs.1	ENSP00000352778
uc009vpp.1	ENSP00000364243
uc010obw.1	ENSP00000414445
uc002zqu.2	ENSP00000385150
uc010rhj.1	ENSP00000414911
uc002hhb.2	ENSP00000346215
uc010yoh.1	ENSP00000442697
uc011jes.1	ENSP00000444311
uc001plp.1	ENSP00000364764
uc011agc.1	ENSP00000291705
uc002rkj.2	ENSP00000384874
uc004ezw.2	ENSP00000442699
uc002hee.2	ENSP00000301057
uc010exf.2	ENSP00000371184
uc001ros.1	ENSP00000335044
uc002cjb.2	ENSP00000455217
uc003hwu.2	ENSP00000378269
uc010tjx.1	ENSP00000389118
uc010xvu.1	ENSP00000330650
uc004exh.2	ENSP00000359836
uc002dbk.2	ENSP00000347999
uc001hsn.2	ENSP00000284548
uc003dmb.1	ENSP00000418695
uc010ntv.1	ENSP00000471811
uc010hga.2	ENSP00000283628
uc002yem.2	ENSP00000359306
uc002cup.2	ENSP00000460278
uc010xkt.1	ENSP00000442614
uc002nvj.2	ENSP00000246535
uc003jda.2	ENSP00000307006
uc002ydz.3	ENSP00000359374
uc010kvg.2	ENSP00000387425
uc002mgn.2	ENSP00000377873
uc002bdr.2	ENSP00000258886
uc011mrf.1	ENSP00000414757
uc002qlx.2	ENSP00000406209
uc002xxe.1	ENSP00000379250
uc010grv.1	ENSP00000334451
uc002uma.2	ENSP00000318723
uc003zcb.2	ENSP00000330098
uc002iku.2	ENSP00000381293
uc001bph.1	ENSP00000362991
uc003fpd.2	ENSP00000334974
uc003lon.1	ENSP00000381526
uc001bgj.2	ENSP00000383042
uc002nlo.2	ENSP00000390762
uc011ast.1	ENSP00000410060
uc001yaj.2	ENSP00000337789
uc001fgw.1	ENSP00000271836
uc010ddt.2	ENSP00000463162
uc001sfy.3	ENSP00000338927
uc002ebi.2	ENSP00000455282
uc002qqo.2	ENSP00000410545
uc002ttz.2	ENSP00000348459
uc001ddy.2	ENSP00000360033
uc010ynb.1	ENSP00000272273
uc003umj.1	ENSP00000408796
uc001rjh.1	ENSP00000298892
uc001flh.2	ENSP00000357324
uc009vxb.2	ENSP00000434378
uc002nqo.1	ENSP00000469254
uc003anx.2	ENSP00000216127
uc009yyb.1	ENSP00000431399
uc009zhd.2	ENSP00000327169
uc001xmo.2	ENSP00000304192
uc003qsn.2	ENSP00000336911
uc003ggn.1	ENSP00000381129
uc010xye.1	ENSP00000470804
uc001zyl.3	ENSP00000405537
uc002bjd.2	ENSP00000335651
uc011ecr.1	ENSP00000388670
uc004afl.3	ENSP00000366601
uc001dol.3	ENSP00000387822
uc003ayk.1	ENSP00000330432
uc003xch.2	ENSP00000373930
uc011epg.1	ENSP00000448877
uc003sth.2	ENSP00000379889
uc001ugs.3	ENSP00000344818
uc002zzb.3	ENSP00000215780
uc002kse.2	ENSP00000466178
uc001lti.2	ENSP00000432000
uc001oma.2	ENSP00000301488
uc003ulg.2	ENSP00000348573
uc001inf.2	ENSP00000367623
uc011ijj.1	ENSP00000365666
uc011exy.1	ENSP00000403833
uc003zab.1	ENSP00000344848
uc003cbx.2	ENSP00000394613
uc002rdy.2	ENSP00000385788
uc011gak.1	ENSP00000392877
uc010pme.1	ENSP00000385543
uc003aij.1	ENSP00000346725
uc009xjx.2	ENSP00000414144
uc001xky.2	ENSP00000392177
uc001ges.2	ENSP00000271373
uc011jhh.1	ENSP00000406811
uc002osa.2	ENSP00000337261
uc011ava.1	ENSP00000420042
uc011gfp.1	ENSP00000387691
uc009ytu.2	ENSP00000321539
uc011eco.1	ENSP00000444098
uc001awo.2	ENSP00000255256
uc003tpm.2	ENSP00000381790
uc001rgd.3	ENSP00000261192
uc003zcx.2	ENSP00000304826
uc002oih.3	ENSP00000386962
uc001stn.2	ENSP00000442318
uc002rkx.2	ENSP00000264703
uc003bzj.3	ENSP00000384463
uc001cit.3	ENSP00000429399
uc003qao.2	ENSP00000357311
uc001zof.1	ENSP00000263798
uc004cxk.2	ENSP00000401264
uc004bxo.1	ENSP00000347109
uc004cka.2	ENSP00000224181
uc010wsu.1	ENSP00000347233
uc003bml.2	ENSP00000353945
uc011mis.1	ENSP00000444957
uc001pdj.3	ENSP00000387040
uc002cgv.3	ENSP00000250930
uc001ccb.1	ENSP00000389807
uc003zen.2	ENSP00000304544
uc001rhp.1	ENSP00000282892
uc009zqg.2	ENSP00000447046
uc010sls.1	ENSP00000394627
uc001anw.2	ENSP00000327705
uc003eev.3	ENSP00000296154
uc010svr.1	ENSP00000440034
uc011bfv.1	ENSP00000419738
uc011fov.1	ENSP00000395349
uc002jqe.2	ENSP00000293217
uc001ldb.1	ENSP00000277905
uc010dgk.2	ENSP00000394820
uc010uiz.1	ENSP00000396314
uc010zhx.1	ENSP00000376071
uc010igp.1	ENSP00000319118
uc011mwe.1	ENSP00000359656
uc004ebk.3	ENSP00000362601
uc002xxr.2	ENSP00000360387
uc010puh.1	ENSP00000410348
uc002ton.2	ENSP00000295321
uc010xst.1	ENSP00000403822
uc001uew.2	ENSP00000332995
uc003ihp.1	ENSP00000265495
uc002xpk.2	ENSP00000361705
uc003wus.1	ENSP00000415889
uc009xgu.2	ENSP00000341236
uc001lvq.2	ENSP00000370571
uc011hik.1	ENSP00000390785
uc003lik.1	ENSP00000307234
uc010dwt.2	ENSP00000326967
uc002ini.1	ENSP00000464311
uc002lup.1	ENSP00000255608
uc001csn.2	ENSP00000360812
uc009yyp.2	ENSP00000341412
uc003eer.2	ENSP00000273691
uc001ktv.2	ENSP00000354850
uc010kuh.2	ENSP00000384881
uc001nbu.2	ENSP00000368024
uc010ikj.1	ENSP00000439514
uc002jtv.2	ENSP00000458910
uc003tmt.2	ENSP00000420477
uc003bwz.2	ENSP00000392029
uc001afg.1	ENSP00000386132
uc002vxn.2	ENSP00000387162
uc010zej.1	ENSP00000386656
uc011dcz.1	ENSP00000428994
uc004czw.2	ENSP00000279451
uc001ydw.2	ENSP00000376783
uc003llq.2	ENSP00000378043
uc001ret.2	ENSP00000375088
uc010lup.1	ENSP00000428770
uc004fhg.1	ENSP00000359271
uc009yvm.2	ENSP00000405690
uc001xtf.2	ENSP00000298351
uc010eke.2	ENSP00000467497
uc001lyd.2	ENSP00000380257
uc001bbs.2	ENSP00000364320
uc009zaj.1	ENSP00000432853
uc001jht.2	ENSP00000426963
uc002raa.2	ENSP00000324693
uc011gae.1	ENSP00000393042
uc011ihi.1	ENSP00000365981
uc010ytk.1	ENSP00000438324
uc002mga.2	ENSP00000404065
uc010eeg.2	ENSP00000468060
uc003mbk.2	ENSP00000274625
uc001efn.2	ENSP00000261443
uc001qzf.1	ENSP00000279575
uc003evr.1	ENSP00000282903
uc002szv.2	ENSP00000386752
uc011iji.1	ENSP00000332374
uc003ggv.2	ENSP00000338509
uc003fxu.2	ENSP00000376184
uc001jsd.2	ENSP00000378409
uc001qko.2	ENSP00000382515
uc011kgh.1	ENSP00000460810
uc003ujo.2	ENSP00000381262
uc002lxt.2	ENSP00000410369
uc003uoh.1	ENSP00000349114
uc011hrg.1	ENSP00000365279
uc001fid.2	ENSP00000357383
uc001dyd.1	ENSP00000377292
uc004cks.2	ENSP00000360659
uc002hwm.2	ENSP00000377570
uc001jkz.3	ENSP00000362933
uc003pxx.3	ENSP00000353557
uc001nui.3	ENSP00000367189
uc003oub.1	ENSP00000230419
uc010cdk.2	ENSP00000458113
uc011lmg.1	ENSP00000414238
uc003kqy.2	ENSP00000378925
uc001bjc.2	ENSP00000337461
uc010xqt.1	ENSP00000353463
uc001mae.1	ENSP00000333994
uc001fsh.2	ENSP00000357148
uc011hgw.1	ENSP00000363809
uc001xaf.2	ENSP00000382243
uc010uit.1	ENSP00000440243
uc001uvr.3	ENSP00000255465
uc010hpf.2	ENSP00000417774
uc003esa.1	ENSP00000420333
uc001kzq.1	ENSP00000358433
uc010ygy.1	ENSP00000348992
uc010iok.1	ENSP00000304321
uc001zla.1	ENSP00000315794
uc010puz.1	ENSP00000375751
uc004asa.2	ENSP00000364711
uc001vce.2	ENSP00000344353
uc009wvk.2	ENSP00000356822
uc002bux.2	ENSP00000470162
uc002mpf.2	ENSP00000336888
uc010lia.1	ENSP00000303968
uc010emu.2	ENSP00000407492
uc011gor.1	ENSP00000396477
uc001koe.2	ENSP00000307636
uc003zup.1	ENSP00000368265
uc003ovv.2	ENSP00000361244
uc001hnq.1	ENSP00000343742
uc010rdo.1	ENSP00000317837
uc003oxo.2	ENSP00000360516
uc003kic.2	ENSP00000282268
uc011hae.1	ENSP00000365002
uc003woz.2	ENSP00000341345
uc001gvg.1	ENSP00000356321
uc004cei.2	ENSP00000376780
uc003wjm.1	ENSP00000401369
uc001soj.1	ENSP00000390211
uc004bde.2	ENSP00000350708
uc010arr.1	ENSP00000452069
uc003xvv.2	ENSP00000323913
uc011jxj.1	ENSP00000403907
uc001tuu.2	ENSP00000299732
uc010vbv.1	ENSP00000440703
uc004enf.2	ENSP00000361466
uc011cna.1	ENSP00000445592
uc002zeh.1	ENSP00000270172
uc011eaf.1	ENSP00000358254
uc002dlq.2	ENSP00000311962
uc002itc.2	ENSP00000262013
uc003zvw.2	ENSP00000308279
uc010cli.2	ENSP00000446032
uc011hqi.1	ENSP00000400328
uc001jhz.2	ENSP00000337103
uc001qmr.1	ENSP00000228837
uc001xss.2	ENSP00000451613
uc011lid.1	ENSP00000430457
uc002jkz.2	ENSP00000364501
uc011lhk.1	ENSP00000285407
uc002nan.2	ENSP00000263388
uc001cgc.2	ENSP00000361737
uc003fxo.3	ENSP00000391732
uc001qzt.2	ENSP00000279575
uc003vdt.2	ENSP00000430897
uc003bpq.2	ENSP00000231948
uc002jhg.2	ENSP00000376475
uc001uym.1	ENSP00000440823
uc002hji.3	ENSP00000394903
uc001irp.2	ENSP00000365687
uc001nzf.2	ENSP00000366931
uc003qvb.1	ENSP00000265678
uc003mjj.2	ENSP00000337122
uc010dcz.1	ENSP00000240361
uc002fwl.2	ENSP00000342161
uc010ozt.1	ENSP00000462369
uc002izi.2	ENSP00000240335
uc001dyr.1	ENSP00000355255
uc001pbn.2	ENSP00000433846
uc010zxi.1	ENSP00000346952
uc001bof.1	ENSP00000396211
uc002vrb.2	ENSP00000322100
uc002dta.2	ENSP00000378796
uc002qqb.2	ENSP00000406999
uc003pfa.2	ENSP00000359609
uc009xhw.2	ENSP00000335603
uc011imp.1	ENSP00000383244
uc002rdh.2	ENSP00000399159
uc010gca.1	ENSP00000307341
uc003jpr.2	ENSP00000296734
uc004dqv.2	ENSP00000470774
uc009xmb.2	ENSP00000344275
uc011eal.1	ENSP00000399691
uc003pqu.1	ENSP00000262903
uc001jpo.1	ENSP00000362387
uc002lfc.3	ENSP00000385610
uc010zln.1	ENSP00000281821
uc004ail.2	ENSP00000366240
uc004aso.1	ENSP00000364662
uc001cie.1	ENSP00000361592
uc002vit.2	ENSP00000295704
uc010ygw.1	ENSP00000375586
uc002zrf.2	ENSP00000402926
uc003lyd.2	ENSP00000377545
uc003pcd.1	ENSP00000359925
uc010zvc.1	ENSP00000363492
uc010oyy.1	ENSP00000464352
uc011git.1	ENSP00000364347
uc001nof.1	ENSP00000302199
uc010xmk.1	ENSP00000388634
uc011bvc.1	ENSP00000426807
uc011ded.1	ENSP00000305151
uc004egq.2	ENSP00000438134
uc003wot.2	ENSP00000381613
uc001yny.3	ENSP00000412990
uc004dys.1	ENSP00000363377
uc002csi.2	ENSP00000460578
uc001hrr.2	ENSP00000440005
uc010kgp.1	ENSP00000395232
uc001dcw.2	ENSP00000302724
uc009ylm.2	ENSP00000420656
uc010tov.1	ENSP00000451454
uc010kyu.1	ENSP00000442634
uc011cbv.1	ENSP00000425528
uc002nll.2	ENSP00000402154
uc011jkd.1	ENSP00000365279
uc004dja.1	ENSP00000472588
uc003yhw.2	ENSP00000220763
uc002mua.2	ENSP00000342974
uc001hww.2	ENSP00000351852
uc003gax.2	ENSP00000320234
uc002eyz.2	ENSP00000462584
uc010sdl.1	ENSP00000407104
uc003zvk.2	ENSP00000326500
uc004csg.2	ENSP00000440163
uc002rus.2	ENSP00000263736
uc004cce.1	ENSP00000386093
uc002lua.3	ENSP00000170168
uc002ijd.1	ENSP00000464766
uc003apq.2	ENSP00000385812
uc001fxj.2	ENSP00000390109
uc010qqq.1	ENSP00000311024
uc004cfb.2	ENSP00000470812
uc003utk.2	ENSP00000344537
uc003zph.2	ENSP00000369519
uc001rss.2	ENSP00000301061
uc002ggs.2	ENSP00000301939
uc003ddg.3	ENSP00000387046
uc002elu.1	ENSP00000455566
uc003jrn.2	ENSP00000274289
uc002efx.2	ENSP00000285767
uc001fcz.2	ENSP00000357650
uc002oek.2	ENSP00000292928
uc002iyv.3	ENSP00000375067
uc004eie.3	ENSP00000470751
uc010hes.2	ENSP00000403926
uc002ytl.2	ENSP00000290299
uc004dam.2	ENSP00000368646
uc011lou.1	ENSP00000395743
uc010xbp.1	ENSP00000462666
uc010ski.1	ENSP00000404160
uc001szt.2	ENSP00000322300
uc002wsi.2	ENSP00000366347
uc001nuc.2	ENSP00000442962
uc001mwe.2	ENSP00000379102
uc003ozo.2	ENSP00000339155
uc001yqx.2	ENSP00000473898
uc002wxh.2	ENSP00000365012
uc001lmr.2	ENSP00000402700
uc001lws.3	ENSP00000411552
uc010otp.1	ENSP00000440692
uc011dio.1	ENSP00000452219
uc003uxy.1	ENSP00000395125
uc002urd.3	ENSP00000376160
uc011kew.1	ENSP00000459768
uc001cld.2	ENSP00000431605
uc002mss.2	ENSP00000305077
uc003dfi.3	ENSP00000266014
uc002fxa.1	ENSP00000312577
uc003llp.2	ENSP00000287008
uc001vxp.2	ENSP00000392996
uc002srz.2	ENSP00000375070
uc004dum.2	ENSP00000343706
uc002fbh.3	ENSP00000313822
uc002krl.2	ENSP00000320298
uc011dix.1	ENSP00000396898
uc004ckb.2	ENSP00000360696
uc010tor.1	ENSP00000451151
uc002mjl.1	ENSP00000437697
uc003axw.2	ENSP00000385110
uc001oir.2	ENSP00000436318
uc003gih.1	ENSP00000282908
uc001ant.2	ENSP00000331867
uc002pbf.1	ENSP00000375810
uc002qgl.2	ENSP00000461279
uc002xqk.3	ENSP00000191018
uc010uwj.1	ENSP00000293981
uc003cgb.2	ENSP00000187397
uc009zif.2	ENSP00000442388
uc002yip.1	ENSP00000355208
uc010xhz.1	ENSP00000381466
uc002kig.1	ENSP00000408984
uc010wut.1	ENSP00000439565
uc001dcy.2	ENSP00000360062
uc002ngg.3	ENSP00000351644
uc004bku.1	ENSP00000443183
uc001ofg.2	ENSP00000384273
uc002kwr.2	ENSP00000352785
uc003swl.2	ENSP00000386355
uc003njb.2	ENSP00000404349
uc002vde.1	ENSP00000353508
uc003bxj.2	ENSP00000295989
uc003zps.2	ENSP00000223951
uc003smu.2	ENSP00000275364
uc001ctt.2	ENSP00000360621
uc003crf.1	ENSP00000265562
uc001pev.2	ENSP00000326094
uc004drp.2	ENSP00000471676
uc011ksy.1	ENSP00000415813
uc009xgv.2	ENSP00000355454
uc001dhx.2	ENSP00000359827
uc003odx.1	ENSP00000395701
uc010nng.2	ENSP00000398637
uc003htb.3	ENSP00000415576
uc002luw.1	ENSP00000378712
uc001lpx.2	ENSP00000331167
uc002gbh.2	ENSP00000461269
uc002iij.1	ENSP00000467517
uc001amy.2	ENSP00000367059
uc011mmn.1	ENSP00000469937
uc009voa.1	ENSP00000346275
uc001brg.1	ENSP00000317597
uc010pne.1	ENSP00000426831
uc011mbf.1	ENSP00000437579
uc009yna.2	ENSP00000374589
uc003pdr.2	ENSP00000359727
uc002tvu.2	ENSP00000454157
uc001joz.2	ENSP00000242465
uc001kff.2	ENSP00000361007
uc003iwm.2	ENSP00000421913
uc010orx.1	ENSP00000359704
uc001ucr.2	ENSP00000330188
uc010yrv.1	ENSP00000416823
uc003ejf.1	ENSP00000290913
uc003ayg.2	ENSP00000317431
uc001dms.2	ENSP00000446099
uc003yor.1	ENSP00000429476
uc002nia.1	ENSP00000471914
uc003tld.2	ENSP00000404670
uc010kjz.2	ENSP00000390159
uc010yth.1	ENSP00000437567
uc003hhc.1	ENSP00000303877
uc011koj.1	ENSP00000390517
uc011mnk.1	ENSP00000473002
uc001zso.3	ENSP00000406577
uc010twr.1	ENSP00000440623
uc002zbt.2	ENSP00000344730
uc002szq.3	ENSP00000377114
uc001mcj.2	ENSP00000321021
uc001enq.1	ENSP00000314103
uc010drp.2	ENSP00000372143
uc009yjr.2	ENSP00000368403
uc001rij.2	ENSP00000370671
uc010tlu.1	ENSP00000393080
uc003hef.2	ENSP00000251566
uc003wra.1	ENSP00000329890
uc010obb.1	ENSP00000365548
uc002eca.3	ENSP00000399561
uc010kbm.2	ENSP00000440870
uc010srs.1	ENSP00000447390
uc010ipm.2	ENSP00000416708
uc011gzp.1	ENSP00000365085
uc011iqb.1	ENSP00000365026
uc001thp.1	ENSP00000448506
uc003yjm.2	ENSP00000429015
uc010wqb.1	ENSP00000450906
uc011cxy.1	ENSP00000427542
uc010tce.1	ENSP00000445713
uc002klp.2	ENSP00000348821
uc001pcb.2	ENSP00000280258
uc004flw.1	ENSP00000472855
uc002uwx.3	ENSP00000407336
uc001pgb.2	ENSP00000393229
uc003odt.1	ENSP00000363735
uc011cdx.1	ENSP00000424297
uc001wox.2	ENSP00000393177
uc009yxz.2	ENSP00000433580
uc003hem.3	ENSP00000424478
uc010fbj.2	ENSP00000438580
uc011kzl.1	ENSP00000386265
uc002xpo.2	ENSP00000333975
uc003ggs.2	ENSP00000411584
uc010vuo.1	ENSP00000314879
uc003upz.2	ENSP00000389631
uc002hnf.2	ENSP00000465317
uc002rqs.2	ENSP00000415336
uc001uqa.2	ENSP00000371277
uc001vcb.2	ENSP00000267163
uc001hys.2	ENSP00000318650
uc001okv.1	ENSP00000350974
uc001jmg.2	ENSP00000362888
uc002cob.2	ENSP00000248114
uc003kul.3	ENSP00000378732
uc003qub.2	ENSP00000355854
uc004eml.2	ENSP00000255499
uc004ahy.2	ENSP00000354066
uc001ezf.1	ENSP00000357810
uc011mpx.1	ENSP00000362795
uc004dlg.2	ENSP00000472506
uc010vex.1	ENSP00000456527
uc003eqh.1	ENSP00000425475
uc002xvd.2	ENSP00000360742
uc003pjn.3	ENSP00000440049
uc003eka.3	ENSP00000345478
uc001ynh.1	ENSP00000338814
uc010egl.2	ENSP00000470989
uc001soi.2	ENSP00000340671
uc011eay.1	ENSP00000357870
uc002zrl.1	ENSP00000385807
uc010xuo.1	ENSP00000467107
uc002ehp.2	ENSP00000369257
uc010dph.1	ENSP00000346440
uc002unn.3	ENSP00000386845
uc002wgh.2	ENSP00000370589
uc011iyn.1	ENSP00000413495
uc002qnc.2	ENSP00000291598
uc002oxu.1	ENSP00000468579
uc001hwf.2	ENSP00000355569
uc011hcl.1	ENSP00000390866
uc001cqi.2	ENSP00000459167
uc010ofk.1	ENSP00000445520
uc002hcx.1	ENSP00000396125
uc001kvb.2	ENSP00000358983
uc004cqs.1	ENSP00000370555
uc002ese.2	ENSP00000344364
uc010ngz.2	ENSP00000416670
uc011kox.1	ENSP00000420801
uc009znd.2	ENSP00000262059
uc010hqn.1	ENSP00000373169
uc011bdy.1	ENSP00000433388
uc002udd.2	ENSP00000364586
uc004djd.1	ENSP00000470599
uc004egy.2	ENSP00000362017
uc002iju.3	ENSP00000334886
uc003whu.3	ENSP00000413531
uc004epv.1	ENSP00000361018
uc011clh.1	ENSP00000424015
uc010xlk.1	ENSP00000453346
uc002efi.1	ENSP00000285737
uc002xbt.2	ENSP00000216968
uc002wkn.1	ENSP00000341775
uc011dve.1	ENSP00000418754
uc011ewf.1	ENSP00000447635
uc001cen.2	ENSP00000439596
uc002uoi.2	ENSP00000388731
uc001nfl.2	ENSP00000351409
uc010zbp.1	ENSP00000437440
uc001osv.2	ENSP00000390461
uc001has.1	ENSP00000308535
uc009yal.2	ENSP00000410474
uc001idj.1	ENSP00000305640
uc001tek.1	ENSP00000345470
uc002tra.1	ENSP00000259239
uc001ncm.2	ENSP00000395684
uc003juf.2	ENSP00000370372
uc003nbe.2	ENSP00000441271
uc002vgu.3	ENSP00000308321
uc002wqy.2	ENSP00000336866
uc002uru.2	ENSP00000352706
uc001mli.2	ENSP00000397873
uc010aqf.2	ENSP00000438588
uc004cbq.1	ENSP00000361232
uc002nsn.2	ENSP00000262643
uc001bnr.3	ENSP00000363189
uc001tlp.2	ENSP00000228347
uc010ecg.1	ENSP00000400952
uc002hnt.2	ENSP00000225396
uc002zei.2	ENSP00000291582
uc001tru.2	ENSP00000335084
uc002xhe.2	ENSP00000335497
uc002dum.2	ENSP00000454453
uc001nwj.2	ENSP00000353597
uc011irm.1	ENSP00000394619
uc003fdq.2	ENSP00000323847
uc003kak.2	ENSP00000370083
uc004edf.2	ENSP00000443138
uc003eqz.1	ENSP00000417549
uc011hym.1	ENSP00000449040
uc002ywj.2	ENSP00000340373
uc002rws.1	ENSP00000384597
uc002mnt.1	ENSP00000377320
uc003yei.1	ENSP00000386924
uc011fti.1	ENSP00000390469
uc001dch.2	ENSP00000360099
uc002lgk.1	ENSP00000254442
uc002hwl.2	ENSP00000251646
uc011fqb.1	ENSP00000363809
uc010kgs.2	ENSP00000414879
uc001ofv.3	ENSP00000307853
uc003ije.2	ENSP00000262994
uc002sfb.3	ENSP00000428538
uc003lem.2	ENSP00000400524
uc001dvf.3	ENSP00000359088
uc001xcb.2	ENSP00000388807
uc004cyd.2	ENSP00000381154
uc011gly.1	ENSP00000363812
uc004bfn.2	ENSP00000451984
uc011gnp.1	ENSP00000447113
uc001oam.1	ENSP00000366797
uc003ckl.2	ENSP00000391472
uc010fep.2	ENSP00000272427
uc003zcq.2	ENSP00000301305
uc001lpi.2	ENSP00000332788
uc003ixt.2	ENSP00000368127
uc010btz.1	ENSP00000465021
uc010vfs.1	ENSP00000440701
uc003wlj.2	ENSP00000384393
uc011kcg.1	ENSP00000414963
uc001wqv.2	ENSP00000347909
uc011gmo.1	ENSP00000363787
uc003nkr.1	ENSP00000433402
uc002gby.1	ENSP00000225698
uc011jqn.1	ENSP00000415015
uc002vae.2	ENSP00000311293
uc001owg.2	ENSP00000433155
uc004cvp.3	ENSP00000344314
uc011hxk.1	ENSP00000447169
uc001tzg.2	ENSP00000257555
uc003pre.2	ENSP00000358085
uc010ikg.2	ENSP00000378595
uc002kfz.2	ENSP00000347719
uc003dsc.1	ENSP00000353395
uc002efg.1	ENSP00000378231
uc002oel.2	ENSP00000410113
uc003zqq.2	ENSP00000369339
uc001krl.3	ENSP00000355069
uc003yoc.2	ENSP00000308332
uc001edk.2	ENSP00000304604
uc002shh.2	ENSP00000234392
uc003haz.1	ENSP00000426983
uc009woh.2	ENSP00000376398
uc002sub.2	ENSP00000272418
uc010qhj.1	ENSP00000314417
uc011jvr.1	ENSP00000389313
uc010nhq.2	ENSP00000475019
uc011hgv.1	ENSP00000363809
uc011edj.1	ENSP00000348104
uc002dxd.2	ENSP00000378796
uc002qkw.1	ENSP00000400596
uc003ieg.2	ENSP00000368966
uc010wke.1	ENSP00000225282
uc003uxf.2	ENSP00000394976
uc003jmx.3	ENSP00000354888
uc003ame.3	ENSP00000248980
uc002qwx.2	ENSP00000371636
uc010srb.1	ENSP00000444530
uc003xkh.2	ENSP00000333551
uc010hds.2	ENSP00000380247
uc001tlb.2	ENSP00000447057
uc003gwr.2	ENSP00000371084
uc010rmu.1	ENSP00000346492
uc001gaq.2	ENSP00000310219
uc003hxu.2	ENSP00000265154
uc001ppr.2	ENSP00000445002
uc001llf.2	ENSP00000376413
uc001mul.1	ENSP00000304226
uc002uhk.2	ENSP00000315152
uc001rca.2	ENSP00000261168
uc003dxi.1	ENSP00000295756
uc001qqd.2	ENSP00000348018
uc002znc.1	ENSP00000318822
uc001jee.2	ENSP00000363431
uc011ftg.1	ENSP00000402139
uc011hmk.1	ENSP00000327832
uc002mrs.2	ENSP00000348757
uc011cdi.1	ENSP00000264346
uc002jft.1	ENSP00000262138
uc001mge.2	ENSP00000333988
uc003aaj.3	ENSP00000381297
uc003wfc.1	ENSP00000223193
uc011ijl.1	ENSP00000324222
uc002rct.2	ENSP00000370653
uc011lwo.1	ENSP00000440201
uc001wsz.1	ENSP00000473856
uc011bon.1	ENSP00000374287
uc003huy.2	ENSP00000378342
uc001xyx.2	ENSP00000429453
uc003fmc.2	ENSP00000314560
uc003gpg.1	ENSP00000424711
uc002ffi.1	ENSP00000454485
uc004eqm.2	ENSP00000419803
uc011bjs.1	ENSP00000419001
uc002vqx.2	ENSP00000386238
uc002ygy.2	ENSP00000217121
uc001pmi.2	ENSP00000278601
uc003qgp.2	ENSP00000310661
uc001gos.1	ENSP00000282990
uc002bgu.1	ENSP00000352418
uc003ixz.2	ENSP00000284767
uc003gpr.1	ENSP00000422591
uc001taz.2	ENSP00000307835
uc002mye.2	ENSP00000263382
uc002wtw.1	ENSP00000366058
uc002mod.2	ENSP00000432728
uc002jya.3	ENSP00000437778
uc001bfc.2	ENSP00000383157
uc001jzq.2	ENSP00000361435
uc010bsi.2	ENSP00000457672
uc001rkq.3	ENSP00000281471
uc009ynf.1	ENSP00000386022
uc001akp.2	ENSP00000367545
uc003csr.2	ENSP00000296438
uc010brz.2	ENSP00000372114
uc002wyr.2	ENSP00000364603
uc002qcw.3	ENSP00000475048
uc001pdb.2	ENSP00000327604
uc003cpc.1	ENSP00000396886
uc001ber.2	ENSP00000316782
uc001dtn.2	ENSP00000350278
uc003ssq.2	ENSP00000379898
uc010wiq.1	ENSP00000464743
uc002lju.2	ENSP00000331368
uc001vom.1	ENSP00000267294
uc010zwg.1	ENSP00000244020
uc003cbf.2	ENSP00000398127
uc002weh.1	ENSP00000445228
uc009yme.2	ENSP00000436254
uc002hci.2	ENSP00000389103
uc010roe.1	ENSP00000399714
uc011cpp.1	ENSP00000423144
uc003ugq.3	ENSP00000307699
uc002chb.2	ENSP00000219481
uc010zjw.1	ENSP00000428824
uc011jbp.1	ENSP00000366380
uc001awq.2	ENSP00000365051
uc011ezj.1	ENSP00000397755
uc011jvm.1	ENSP00000378503
uc003ibt.2	ENSP00000378019
uc011eif.1	ENSP00000409339
uc003ymk.2	ENSP00000297447
uc010zyt.1	ENSP00000439802
uc001hhl.2	ENSP00000383743
uc004ezp.2	ENSP00000359717
uc003udy.2	ENSP00000459424
uc010iro.2	ENSP00000408221
uc001itk.1	ENSP00000473302
uc002red.2	ENSP00000233242
uc002pqy.2	ENSP00000387991
uc004agu.2	ENSP00000265382
uc002scz.2	ENSP00000238855
uc002tfk.2	ENSP00000272462
uc003pvj.2	ENSP00000357656
uc010wqa.1	ENSP00000403085
uc011bwc.1	ENSP00000386745
uc002rfm.2	ENSP00000330389
